ES_ID,Brand_Name,Model_Number,Additional_Model_Information,Type,Product_Class,Defrost_Type,Compact,Built-in,Height_Inches,Width_Inches,Capacity_Volume,Adjusted_Volume,Estimated_Annual_Energy_Use,US_Federal_Standard_Energy_Use,Date_Available,Date_Certified,Markets,CB_Model_Identifier,
2218157,GE,GIE18GCH****,,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,67.3,28,17.5,20.6,442,484,10/17/2014,8/27/2014,"United States, Canada",ES_1123206_GIE18GCH****_08292014010726_2758165,Yes
2218159,GE,GIE18GSH****,,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,67.3,28,17.5,20.6,442,484,10/17/2014,8/27/2014,"United States, Canada",ES_1123206_GIE18GSH****_08292014010726_2758165,Yes
2218158,GE,GIE18GTH****,,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,67.3,28,17.5,20.6,442,484,10/17/2014,8/27/2014,"United States, Canada",ES_1123206_GIE18GTH****_08292014010726_2758165,Yes
2218161,GE,GIE18HGH****,,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,67.3,28,17.7,20.6,443,484,10/17/2014,8/27/2014,"United States, Canada",ES_1123206_GIE18HGH****_08292014010726_2758165,Yes
2218160,GE,GIE18HSH****,,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,67.3,28,17.7,20.6,443,484,10/17/2014,8/27/2014,"United States, Canada",ES_1123206_GIE18HSH****_08292014010726_2758165,Yes
2218171,GE,GIE18ISH****,,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,66.9,29.5,18.2,22.1,453,496,11/3/2014,8/27/2014,"United States, Canada",ES_1123206_GIE18ISH****_08292014010726_2758165,Yes
2215222,GE,GIE21GSH****,,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,66.8,32.7,21.1,25.7,480,525,10/1/2014,6/23/2014,"United States, Canada",ES_1123206_GIE21GSH****_06232014030230_2739746,Yes
2215221,GE,GIE21GTH****,,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,66.8,32.7,21.1,25.7,480,525,10/1/2014,6/23/2014,"United States, Canada",ES_1123206_GIE21GTH****_06232014030230_2739746,Yes
2300215,GE,GLE12HSL****,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,70,23.5,11.9,15.1,405,451,8/1/2017,7/19/2017,"United States, Canada",ES_1123206_GLE12HSL****_07192017081312_6666666,No
2300216,GE,GLE12HSL****,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,70,23.5,11.9,15.1,489,535,8/1/2017,7/19/2017,"United States, Canada",ES_1123206_GLE12HSL****_07192017081313_6666666,No
2207322,GE,GME04GGH****,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,32.7,19.7,4.4,4.4,227,254,7/15/2014,3/27/2014,United States,ES_1119301_GME04GGH****_03282014113735_2715397,No
2254764,GE,GME04GGK****,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,33.9,19.8,4.4,4.4,227,254,3/15/2016,12/11/2015,"United States, Canada",ES_1123206_GME04GGK****_12112015023917_70056837,No
2207321,GE,GME04GLH****,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,32.7,19.7,4.4,4.4,227,254,7/15/2014,3/27/2014,United States,ES_1119301_GME04GLH****_03282014113736_2715397,No
2254763,GE,GME04GLK****,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,33.9,19.8,4.4,4.4,227,254,3/15/2016,12/11/2015,"United States, Canada",ES_1123206_GME04GLK****_12112015023917_70056837,No
2230804,GE,GMR03BLHCSC,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,33,18.5,3,3.8,321,358,1/1/2015,12/15/2014,"United States, Canada",ES_1130609_GMR03BLHCSC_12102014122517_70017324,No
2265634,GE,GNE21DGK****,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,69.6,29.8,20.8,25.4,487,542,5/1/2016,4/22/2016,Canada,ES_1123206_GNE21DGK****_04262016041313_70075888,No
2265636,GE,GNE21DGK****,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,69.6,29.8,20.8,25.4,571,626,5/1/2016,4/22/2016,Canada,ES_1123206_GNE21DGK****_5I_04262016041313_70075888,No
2265635,GE,GNE21DSK****,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,69.6,29.8,20.8,25.4,487,542,5/1/2016,4/22/2016,Canada,ES_1123206_GNE21DSK****_04262016041313_70075888,No
2265637,GE,GNE21DSK****,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,69.6,29.8,20.8,25.4,571,626,5/1/2016,4/22/2016,Canada,ES_1123206_GNE21DSK****_5I_04262016041313_70075888,No
2260025,GE,GNE21FMK****,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,69.6,29.8,20.8,25.4,571,626,2/15/2016,2/11/2016,United States,ES_1123206_GNE21FMK****02122016031202_70065123,No
2260024,GE,GNE21FSK****,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,69.6,29.8,20.8,25.4,571,626,2/15/2016,2/11/2016,United States,ES_1123206_GNE21FSK****02122016031202_70065123,No
2265649,GE,GNE25DGK****,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,69.6,32.8,24.8,30.2,525,584,5/1/2016,4/22/2016,Canada,ES_1123206_GNE25DGK****_04262016041313_70075888,No
2265651,GE,GNE25DGK****,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,69.6,32.8,24.8,30.2,609,668,5/1/2016,4/22/2016,Canada,ES_1123206_GNE25DGK****_5I_04262016041313_70075888,No
2265650,GE,GNE25DSK****,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,69.6,32.8,24.8,30.2,525,584,5/1/2016,4/22/2016,Canada,ES_1123206_GNE25DSK****_04262016041313_70075888,No
2265652,GE,GNE25DSK****,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,69.6,32.8,24.8,30.2,609,668,5/1/2016,4/22/2016,Canada,ES_1123206_GNE25DSK****_5I_04262016041313_70075888,No
2260032,GE,GNE25JGK****,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,69.6,32.8,24.7,30.3,609,669,2/15/2016,2/11/2016,United States,ES_1123206_GNE25JGK****02122016031202_70065123,No
2260033,GE,GNE25JMK****,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,69.6,32.8,24.7,30.3,609,669,2/15/2016,2/11/2016,United States,ES_1123206_GNE25JMK****02122016031202_70065123,No
2260031,GE,GNE25JSK****,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,69.6,32.8,24.7,30.3,609,669,2/15/2016,2/11/2016,United States,ES_1123206_GNE25JSK****02122016031202_70065123,No
2218990,GE,GNE29GGH****,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,69.9,35.9,28.7,35.7,652,717,9/15/2014,4/9/2014,"United States, Canada",ES_1123206_GNE29GGH****_09092014043655_2760575,No
2257665,GE,GNE29GGK****,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,69.9,35.9,28.7,35.7,653,717,4/4/2016,1/29/2016,"United States, Canada",ES_1123206_GNE29GGK****_02022016025212_70063277,No
2218991,GE,GNE29GMH****,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,69.9,35.9,28.7,35.7,652,717,9/15/2014,4/9/2014,"United States, Canada",ES_1123206_GNE29GMH****_09092014043655_2760575,No
2257666,GE,GNE29GMK****,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,69.9,35.9,28.7,35.7,653,717,4/4/2016,1/29/2016,"United States, Canada",ES_1123206_GNE29GMK****_02022016025212_70063277,No
2218992,GE,GNE29GSH****,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,69.9,35.9,28.7,35.7,652,717,9/15/2014,4/9/2014,"United States, Canada",ES_1123206_GNE29GSH****_09092014043655_2760575,No
2257667,GE,GNE29GSK****,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,69.9,35.9,28.7,35.7,653,717,4/4/2016,1/29/2016,"United States, Canada",ES_1123206_GNE29GSK****_02022016025212_70063277,No
2254761,GE,GPE12FGK****,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,59.8,24,11.5,13.9,310,346,3/15/2016,12/11/2015,"United States, Canada",ES_1123206_GPE12FGK****_12112015023917_70056837,Yes
2254765,GE,GPE12FGK****,,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,59.8,24,11.5,13.9,394,430,3/15/2016,12/11/2015,"United States, Canada",ES_1123206_GPE12FGK****IM_12112015023917_70056837,Yes
2254762,GE,GPE12FSK****,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,59.8,24,11.5,13.9,310,346,3/15/2016,12/11/2015,"United States, Canada",ES_1123206_GPE12FSK****_12112015023917_70056837,Yes
2254766,GE,GPE12FSK****,,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,59.8,24,11.5,13.9,394,430,3/15/2016,12/11/2015,"United States, Canada",ES_1123206_GPE12FSK****IM_12112015023917_70056837,Yes
2208219,GE,GPE16DTH****,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,64.1,28,15.6,18.6,344,384,4/15/2014,4/1/2014,"United States, Canada",ES_1123206_GPE16DTH****_04012014024149_2716298,Yes
2218186,GE,GTE18CCH****,,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,67.3,28,17.5,20.6,442,484,10/17/2014,8/27/2014,"United States, Canada",ES_1123206_GTE18CCH****IM_08292014010726_2758165,Yes
2218166,GE,GTE18CTH****,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,67.3,28,17.5,20.6,358,400,10/17/2014,8/27/2014,"United States, Canada",ES_1123206_GTE18CTH****_08292014010726_2758165,Yes
2218187,GE,GTE18CTH****,,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,67.3,28,17.5,20.6,442,484,10/17/2014,8/27/2014,"United States, Canada",ES_1123206_GTE18CTH****IM_08292014010726_2758165,Yes
2218172,GE,GTE18ETH****,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,66.9,29.5,18.2,22.1,369,412,11/3/2014,8/27/2014,"United States, Canada",ES_1123206_GTE18ETH****_08292014010726_2758165,Yes
2218191,GE,GTE18ETH****,,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,66.9,29.5,18.2,22.1,453,496,11/3/2014,8/27/2014,"United States, Canada",ES_1123206_GTE18ETH****IM_08292014010726_2758165,Yes
2301616,GE,GTE18F****,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,66.6,29.5,18,21,362,403,6/23/2017,8/5/2017,"United States, Canada",ES_1130609_GTE18F****_08062017022152_6112329,Yes
2218167,GE,GTE18GMH****,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,67.3,28,17.5,20.6,358,400,10/17/2014,8/27/2014,"United States, Canada",ES_1123206_GTE18GMH****_08292014010726_2758165,Yes
2218188,GE,GTE18GMH****,,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,67.3,28,17.5,20.6,442,484,10/17/2014,8/27/2014,"United States, Canada",ES_1123206_GTE18GMH****IM_08292014010726_2758165,Yes
2218168,GE,GTE18GSH****,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,67.3,28,17.5,20.6,358,400,10/17/2014,8/27/2014,"United States, Canada",ES_1123206_GTE18GSH****_08292014010726_2758165,Yes
2218189,GE,GTE18GSH****,,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,67.3,28,17.5,20.6,442,484,10/17/2014,8/27/2014,"United States, Canada",ES_1123206_GTE18GSH****IM_08292014010726_2758165,Yes
2218169,GE,GTE18GTH****,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,67.3,28,17.5,20.6,358,400,10/17/2014,8/27/2014,"United States, Canada",ES_1123206_GTE18GTH****_08292014010726_2758165,Yes
2218190,GE,GTE18GTH****,,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,67.3,28,17.5,20.6,442,484,10/17/2014,8/27/2014,"United States, Canada",ES_1123206_GTE18GTH****IM_08292014010726_2758165,Yes
2218173,GE,GTE18IGH****,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,66.9,29.5,18.2,22.1,369,412,11/3/2014,8/27/2014,"United States, Canada",ES_1123206_GTE18IGH****_08292014010726_2758165,Yes
2218192,GE,GTE18IGH****,,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,66.9,29.5,18.2,22.1,453,496,11/3/2014,8/27/2014,"United States, Canada",ES_1123206_GTE18IGH****IM_08292014010726_2758165,Yes
2218174,GE,GTE18ISH****,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,66.9,29.5,18.2,22.1,369,412,11/3/2014,8/27/2014,"United States, Canada",ES_1123206_GTE18ISH****_08292014010726_2758165,Yes
2218193,GE,GTE18ISH****,,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,66.9,29.5,18.2,22.1,453,496,11/3/2014,8/27/2014,"United States, Canada",ES_1123206_GTE18ISH****IM_08292014010726_2758165,Yes
2218175,GE,GTE18ITH****,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,66.9,29.5,18.2,22.1,369,412,11/3/2014,8/27/2014,"United States, Canada",ES_1123206_GTE18ITH****_08292014010726_2758165,Yes
2218194,GE,GTE18ITH****,,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,66.9,29.5,18.2,22.1,453,496,11/3/2014,8/27/2014,"United States, Canada",ES_1123206_GTE18ITH****IM_08292014010726_2758165,Yes
2218162,GE,GTE18LGH****,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,67.3,28,17.5,20.6,358,400,10/17/2014,8/27/2014,"United States, Canada",ES_1123206_GTE18LGH****_08292014010726_2758165,Yes
2218183,GE,GTE18LGH****,,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,67.3,28,17.5,20.6,442,484,10/17/2014,8/27/2014,"United States, Canada",ES_1123206_GTE18LGH****IM_08292014010726_2758165,Yes
2218163,GE,GTE18LMH****,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,67.3,28,17.5,20.6,358,400,11/3/2014,8/27/2014,"United States, Canada",ES_1123206_GTE18LMH****_08292014010726_2758165,Yes
2218184,GE,GTE18LMH****,,Top Freezer,3I - Refrigerator-freezer - automatic defrost with op-mounted freezer with automatic icemaker without through-the-door ice,Automatic,No,No,67.3,28,17.5,20.6,442,484,10/17/2014,8/27/2014,"United States, Canada",ES_1123206_GTE18LMH****IM_08292014010726_2758165,Yes
2218164,GE,GTE18LSH****,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,67.3,28,17.5,20.6,358,400,10/17/2014,8/27/2014,"United States, Canada",ES_1123206_GTE18LSH****_08292014010726_2758165,Yes
2297387,GE Profile,PYE22KBL****,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,69,35.9,22.3,27.7,665,732,7/1/2017,6/7/2017,"United States, Canada",ES_1123206_PYE22KBL****_06092017020143_70141887,No
2257671,GE Profile,PYE22KMK****,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,69.9,35.9,22.3,27.7,665,732,4/4/2016,1/29/2016,"United States, Canada",ES_1123206_PYE22KMK****_02022016025212_70063277,No
